股票代码	股票名称	研报标题	评级	机构	18年预测收益	19年预测收益	研报时间
300308	中际旭创	海外光模块企业浅析系列之Finisar：全球光通信器件行业巨擘	增持	国信证券	0.35	1.8	2月23日
601021	春秋航空	春秋航空公告点评：增发顺利进行，期待票价同比提升	买入	浙商证券	1.3	1.45	2月23日
600879	航天电子	航天电子龙头受益航天产业大发展时代	买入	天风证券	0.2	0.25	2月13日
002020	京新药业	瑞舒伐他汀顺利通过一致性评价，看好加速进口替代	买入	光大证券	0.37	0.49	2月14日
002609	捷顺科技	回购股份彰显信心，上海云鑫入股顺易通助力停车业务拓展	买入	光大证券	0.33	0.4	2月14日
600138	中青旅	2017年业绩快报点评：业绩符合预期 景区业绩有望继续释放	增持	东莞证券	0.75	0.85	2月14日
600009	上海机场	业绩高增长有望持续， 配置价值高	增持	华泰证券	1.91	2.36	2月25日
002251	步步高	牵手腾讯京东，筑“数字化”体系	增持	华泰证券	-	-	2月25日
002859	洁美科技	掘金小龙头系列：纸质载带龙头携优势再出发，横纵向扩张打造电子产业隐形冠军	增持	申万宏源	0.76	1.14	2月24日
002707	众信旅游	四季度业绩高恢复增长，亚洲地区出境游复苏明显	买入	申万宏源	0.27	0.35	2月24日
000960	锡业股份	调研简报：缅甸锡矿库存得以去化，预计下半年锡矿供给将出现缺口	买入	国海证券	0.61	0.99	2月26日
300166	东方国信	国内大数据龙头，工业互联网和智慧城市业务发展可期	增持	平安证券	0.42	0.57	2月26日
002713	东易日盛	业绩增长符合预期，长期看好行龙头企业份额提升	买入	太平洋	0.83	1.15	2月26日
002594	比亚迪	业绩符合预期，拐点已现崛起在即	买入	财通证券	1.49	2.06	2月27日
603866	桃李面包	深度报告：量价齐升+集中度提高，行业龙头发展空间大	买入	国海证券	1.09	1.42	2月27日
300577	开润股份	业绩略超预期，持续期待18年B2B、B2C双发力	买入	天风证券	1.1	1.52	2月27日
300450	先导智能	业绩快报符合预期，继续看好锂电龙头长期趋势	买入	天风证券	1.22	2.75	2月27日
002867	周大生	业绩超预期，展店速度加快彰显公司拓展能力	增持	光大证券	1.24	1.51	2月27日
603680	今创集团	浙商中小盘新股精选系列第1期：今创集团：国内轨交配套龙头，将乘轨交上行之风	-	浙商证券	-	-	2月27日
300408	三环集团	业绩符合预期，先进材料平台进入稳健发展期	买入	太平洋	0.63	0.93	2月28日
300009	安科生物	2017年度业绩快报点评：业绩保持高速增长，精准医疗布局完善	增持	上海证券	0.39	0.52	2月28日
002010	传化智联	战略合作海康威视，推进数字“传化网”	买入	国金证券	0.19	0.24	2月28日
300433	蓝思科技	业绩符合预期，持续看好平台型公司高速成长	增持	华创证券	0.81	1.39	3月1日
300298	三诺生物	业绩持续增长，海外业务预期良好	增持	东方证券	0.59	0.75	3月1日
300510	金冠电气	2017年业绩快报点评：南京能瑞贡献业绩，归母净利润大涨120%	增持	华创证券	0.53	1.22	3月1日
002419	天虹股份	盈利持续改善，业绩超预期	买入	国信证券	0.9	1.03	3月1日
002310	东方园林	园林龙头强者恒强，业绩稳步增长	买入	新时代	0.81	1.17	2月28日
603806	福斯特	投建新项目，打造新材料平台型公司	增持	华创证券	1.32	1.71	2月28日
002925	盈趣科技	业绩高速增长，电子烟需求持续提升	增持	东北证券	2.59	3.12	2月28日
300182	捷成股份	预计18年一季度利润高增长，影视剧内容制作及版权业务奠定业绩基础	买入	安信证券	0.49	0.68	3月1日
002341	新纶科技	高端胶带大幅放量+日本铝塑膜开始贡献增量，业绩维持大幅增长	增持	华创证券	-	0.61	3月1日
002466	天齐锂业	业绩快报符合预期，扩产有望支撑业绩持续高增长	买入	天风证券	1.89	2.74	3月1日
300433	蓝思科技	2017年度业绩快报点评：业绩符合预期，高成长趋势有望持续	买入	国海证券	0.81	1.31	3月1日
000672	上峰水泥	华东为纲，稳步前行	买入	天风证券	1	1.55	2月28日
002775	文科园林	业绩高增长，初露峥嵘	增持	新时代	0.99	1.48	2月28日
603456	九洲药业	年报点评：毛利率持续改善，CDMO业务复苏在即	买入	浙商证券	0.44	0.63	2月28日
002135	东南网架	化纤业务助业绩高增长，业务模式完成转换钢结构或迎发展契机	买入	天风证券	0.1	0.14	2月28日
002311	海大集团	饲料销量增长全面加速，18年有望迈入千万吨级	买入	安信证券	0.76	0.99	2月28日
000887	中鼎股份	接连喜获订单，新能源领域进展迅速	买入	中银国际	0.91	1.12	2月28日
300398	飞凯材料	业绩符合预期，液晶混晶、半导体封装材料打开成长空间	买入	太平洋	0.2	0.69	2月28日
300188	美亚柏科	四大业务体系多点开花，业绩快速增长	买入	太平洋	0.53	0.69	2月28日
002020	京新药业	17年业绩符合预期，营销改革效果显著	买入	光大证券	0.36	0.47	2月28日
002185	华天科技	动态点评：行业前景向好，先进封装产能释放形成盈利增长点	增持	东方财富证券	0.23	0.32	2月27日
300003	乐普医疗	事件点评：业绩符合预期，Q4收入保持快速增长	买入	国海证券	0.5	0.69	2月27日
300124	汇川技术	汇川技术2017年度业绩快报点评：业绩快报符合预期，新能源业务是未来亮点	买入	新时代	0.65	0.9	2月27日
002405	四维图新	Preliminary FY17 results at the high end of company guidance	卖出	德意志银行	-	-	2月28日
002304	洋河股份	动态点评：收入增长符合预期，消费税拖累业绩	买入	国海证券	4.38	5.34	2月28日
300335	迪森股份	事件点评：业绩符合预期，蓝天保卫战下“煤改气”长期趋势不改	买入	国海证券	0.6	0.95	2月28日
600535	天士力	董事长一致行动人增持公司股票，丰富的创新药梯队	增持	中泰证券	1.268	1.442	2月13日
000887	中鼎股份	新能源汽车领域获一系列突破 高管持续增持彰显信心	买入	中泰证券	0.88	1.06	2月13日
300418	昆仑万维	公司点评：收购Opera14.7%股份，信息流广告业务值得期待	买入	中泰证券	0.91	1.33	2月22日
601996	丰林集团	林板一体化龙头 产能释放迎拐点	增持	川财证券	0.17	0.22	2月22日
002460	赣锋锂业	动态点评：破除资源瓶颈，锂盐产能即将释放	买入	国海证券	1.92	3.08	2月22日
002677	浙江美大	盈利环比持续改善，业绩增长略超预期	增持	东北证券	0.47	0.64	2月22日
002403	爱仕达	大额回购股份彰显公司信心，看好公司各项业务布局	买入	太平洋	0.46	0.56	2月12日
300003	乐普医疗	事件点评：默沙东拟收购乐普参股子公司Viralytics	买入	国海证券	0.52	0.68	2月23日
002536	西泵股份	2017年业绩快报点评：业绩高增速，营收毛利率双升	买入	国信证券	0.72	0.94	2月23日
002430	杭氧股份	业绩快报点评：空分设备与工业气体同时进入增长期，公司业绩实现大幅扭转	买入	华创证券	0.36	0.93	2月13日
603359	东珠景观	设计工程联动成效显著，区域深耕助推高速成长	买入	安信证券	1.08	1.85	2月13日
002789	建艺集团	坚定大客户战略及高端项目，劣力企业稳步前进	增持	新时代	0.62	0.77	2月13日
000661	长春高新	年报点评：增长提速，持续看好	买入	中航证券	-	5	2月14日
000830	鲁西化工	调研简报：园区生产管理水平优秀，新项目建设稳步推进，多产品盈利仍在中高位	买入	国海证券	1.32	2.28	2月14日
300618	寒锐钴业	2017年业绩大增，钴量价存逻辑促业绩增长	增持	华创证券	10.9	10.62	2月14日
300041	回天新材	产品销售维持高增长，一季报预告超预期	增持	上海证券	0.29	0.4	2月24日
600383	金地集团	兼具低估值高成长优势，治理结构不确定性有望逐步消除	买入	招商证券	1.51	1.87	2月24日
300026	红日药业	业绩低于预期，PTS再报上市	增持	东方证券	0.18	0.18	2月24日
600282	南钢股份	优质民企，业绩创上市以来最优	增持	招商证券	-	0.92	2月24日
300567	精测电子	中小盘首次覆盖报告：面板检测设备高速增长，半导体检测振翅欲飞	买入	新时代	2.09	3.48	2月26日
600486	扬农化工	化工行业：扬农化工	买入	信达证券	1.96	2.48	2月26日
300251	光线传媒	传媒行业：光线传媒	增持	信达证券	0.28	0.31	2月26日
002677	浙江美大	事件点评：业绩显著增长，集成灶先驱加码营销	买入	东兴证券	0.47	0.66	2月26日
300415	伊之密	2017年业绩符合预期	买入	华泰证券	0.63	0.83	2月27日
002408	齐翔腾达	C4产业链龙头，业绩增长近70%符合预期	买入	太平洋	0.48	0.55	2月27日
600426	华鲁恒升	升级煤气化平台缔造高壁垒产品梯队，新产品投放带来业绩增长	增持	华创证券	0.73	1.24	2月27日
600009	上海机场	非航收入快速增长，投资收益锦上添花	买入	国金证券	1.91	2.28	2月28日
300070	碧水源	2017年业绩快报点评：2017年净利增长近四成，低估龙头值得关注	买入	东莞证券	0.79	1.05	2月28日
300236	上海新阳	业绩快报点评：业绩符合预期，重点关注大硅片项目	买入	东莞证券	0.37	0.66	2月28日
300177	中海达	全年利润大幅增加，自研高精度板卡带动毛利率回升	增持	信达证券	0.15	0.19	2月28日
300133	华策影视	2017年业绩快报点评：业绩符合预期，持续看好公司工业化优质内容打造能力	买入	国信证券	0.36	0.47	3月1日
300199	翰宇药业	翰宇药业：扣除多因素影响，实际全年业绩超市场预期	买入	中银国际	0.39	0.59	3月1日
002709	天赐材料	业绩拐点已现，重返增长可期	买入	中银国际	0.897	2.692	2月28日
002572	索菲亚	Q4增速放缓，关注战略调整进度	买入	中银国际	0.981	1.35	2月28日
002511	中顺洁柔	业绩基本符合预期，继续稳健增长	增持	华泰证券	0.46	0.56	3月1日
002230	科大讯飞	业绩超预期，业务渐入良性循环	买入	华安证券	0.31	0.44	3月1日
300003	乐普医疗	事件跟踪：投资Waterstone，心血管药品布局持续完备	买入	中国银河	0.5	0.71	3月1日
002376	新北洋	方案设计专家切入新零售蓝海（“智”造TMT系列深度之四）	买入	申万宏源	0.43	0.61	2月28日
002081	金螳螂	业绩高增长符合预期，增速逐季加速提升	买入	招商证券	0.73	0.92	2月28日
300616	尚品宅配	业绩符合预期，渠道红利逐步释放	买入	招商证券	3.31	4.64	2月28日
002396	星网锐捷	业绩高速增长，估值具备吸引力	买入	光大证券	0.83	1.06	2月28日
002572	索菲亚	利润端符合预期，收入端未来有望提速	买入	太平洋	0.98	1.34	2月28日
002450	康得新	业绩持续稳健增长，内生外延助力成长	买入	西南证券	0.71	0.97	2月28日
002475	立讯精密	新品持续导入，18年精密制造龙头继续高增长	买入	东吴证券	0.53	0.79	2月28日
300347	泰格医药	【联讯医药公司点评】泰格医药：年报业绩符合预期，鼓励创新药和仿制药一致性评价政策双受益	买入	联讯证券	0.61	0.78	2月27日
601888	中国国旅	对价15亿元拟收购日上上海，规模效应将逐步体现	增持	申万宏源	1.29	1.4	2月27日
002050	三花智控	盈利能力显著提升，静待热管理业务成长	买入	天风证券	0.58	0.74	2月27日
601888	中国国旅	系列分析之十九：收购日上上海如期落地，收购对价及批发整合超预期	买入	国信证券	1.29	1.75	2月27日
300274	阳光电源	阳光电源2017年度业绩快报点评：业绩快报符合预期，分布式电站系统集成业务成为新增长点	增持	新时代	0.72	0.91	2月28日
002597	金禾实业	2017年报及2018年一季报预增点评：甜味剂行业龙头业绩高增长，布局定远项目开启新征程	买入	国海证券	-	2.1	2月28日
002230	科大讯飞	收入增速超预期，投入期有望迎来尾声	买入	东吴证券	0.31	0.45	2月28日
300709	精研科技	中小盘首次覆盖报告：专注MIM领域，行业龙头崛起在即	增持	新时代	1.85	2.74	2月28日
300031	宝通科技	易幻董事长增持公司股份显示对公司长远发展坚定信心，看好公司全球化发展战略	增持	申万宏源	0.6	1.01	2月13日
600346	恒力股份	扩大下游规模，强化产业链优势	买入	国信证券	0.57	0.63	2月13日
600258	首旅酒店	酒店行业复苏强劲，中端业态加速业绩高弹性增长	增持	申万宏源	0.78	1.02	2月13日
002439	启明星辰	业绩快报点评：行业Q4订单延后影响公司业绩，率先布局运营中心先发优势突出	买入	华创证券	0.5	0.65	2月13日
300203	聚光科技	业绩快报点评：全年营收增长26.20%，财务费用及非经常性损益影响利润增速	增持	中原证券	0.99	1.2	2月22日
300009	安科生物	生长激素将维持高增长，有望成为“生物治疗”领域龙头	增持	东方证券	0.38	0.47	2月22日
300219	鸿利智汇	回购股份显信心，公司投资价值凸显	买入	太平洋	0.5	0.7	2月22日
300476	胜宏科技	2018Q1净利润预增 50%-80%，每10股送3元转增8股	买入	太平洋	0.66	1.06	2月22日
300448	浩云科技	大股东巨额增持，看好公司长期发展	增持	东北证券	0.48	0.57	2月12日
002831	裕同科技	高管增持彰显信心，未来业绩拐点可期	买入	东吴证券	2.34	3.16	2月12日
002707	众信旅游	行业复苏+低基数效应，Q4收入利润大幅反弹	增持	招商证券	0.28	0.37	2月23日
